id,name,age,salary,hire_date,profile,department,bonus
191,Name_554,47.0,60000,2017-11-28,"{""address"": ""Street 21, City 40"", ""phone"": ""3271387302"", ""email"": ""email_645@example.com""}",HR,4271.0
192,Name_892,19.0,70000,2022-05-17,,IT,
193,Name_461,,50000,2016-12-09,"{""address"": ""Street 13, City 1"", ""phone"": ""6390133734"", ""email"": ""email_660@example.com""}",Finance,5752.0
194,Name_691,64.0,70000,2017-09-29,"{""address"": ""Street 33, City 15"", ""phone"": ""7342149987"", ""email"": ""email_82@example.com""}",,7323.0
195,Name_575,61.0,70000,2018-10-18,"{""address"": ""Street 26, City 17"", ""phone"": ""8029681165"", ""email"": ""email_468@example.com""}",,9124.0
196,Name_864,,70000,2022-05-16,"{""address"": ""Street 5, City 23"", ""phone"": ""2072974021"", ""email"": ""email_144@example.com""}",,3237.0
197,Name_743,42.0,60000,2018-10-26,"{""address"": ""Street 99, City 48"", ""phone"": ""7161952248"", ""email"": ""email_354@example.com""}",HR,5544.0
198,Name_241,67.0,,2015-07-28,,Marketing,9145.0
199,Name_564,31.0,70000,2019-12-21,"{""address"": ""Street 61, City 48"", ""phone"": ""5928827838"", ""email"": ""email_676@example.com""}",,3731.0
200,Name_96,23.0,60000,2015-06-23,,IT,6646.0
201,Name_900,29.0,60000,2017-05-25,"{""address"": ""Street 14, City 44"", ""phone"": ""9172503110"", ""email"": ""email_882@example.com""}",IT,7074.0
202,Name_734,37.0,,2016-09-14,"{""address"": ""Street 6, City 21"", ""phone"": ""6919730854"", ""email"": ""email_552@example.com""}",Finance,1989.0
203,Name_485,40.0,60000,2019-04-22,"{""address"": ""Street 4, City 11"", ""phone"": ""9482465971"", ""email"": ""email_473@example.com""}",HR,5565.0
204,Name_407,47.0,50000,2024-08-21,"{""address"": ""Street 17, City 35"", ""phone"": ""9284411567"", ""email"": ""email_786@example.com""}",IT,5206.0
205,Name_231,47.0,50000,2018-06-17,"{""address"": ""Street 37, City 3"", ""phone"": ""1473992481"", ""email"": ""email_391@example.com""}",IT,9872.0
206,Name_749,55.0,50000,2025-04-23,"{""address"": ""Street 1, City 40"", ""phone"": ""1704086925"", ""email"": ""email_35@example.com""}",Finance,8006.0
207,Name_655,75.0,,2024-06-30,"{""address"": ""Street 17, City 23"", ""phone"": ""2720607319"", ""email"": ""email_953@example.com""}",Finance,5597.0
208,Name_171,47.0,60000,2016-12-07,"{""address"": ""Street 14, City 47"", ""phone"": ""6098884609"", ""email"": ""email_662@example.com""}",Marketing,6518.0
209,Name_541,58.0,50000,2024-05-21,,Marketing,1628.0
210,Name_36,47.0,70000,2022-12-05,"{""address"": ""Street 62, City 26"", ""phone"": ""4166075447"", ""email"": ""email_944@example.com""}",Marketing,9368.0
211,Name_525,74.0,60000,2018-03-31,"{""address"": ""Street 67, City 9"", ""phone"": ""6471095581"", ""email"": ""email_417@example.com""}",IT,9939.0
212,Name_160,75.0,50000,2021-02-05,"{""address"": ""Street 76, City 27"", ""phone"": ""5848246374"", ""email"": ""email_989@example.com""}",Finance,5961.0
213,Name_839,53.0,60000,2018-10-13,"{""address"": ""Street 19, City 14"", ""phone"": ""2201491291"", ""email"": ""email_979@example.com""}",HR,9244.0
214,Name_699,66.0,50000,2024-04-09,"{""address"": ""Street 44, City 22"", ""phone"": ""9246992485"", ""email"": ""email_810@example.com""}",Marketing,4356.0
215,Name_243,51.0,70000,2019-12-07,"{""address"": ""Street 5, City 36"", ""phone"": ""4014056566"", ""email"": ""email_447@example.com""}",,5705.0
216,Name_86,33.0,60000,2018-08-26,"{""address"": ""Street 39, City 13"", ""phone"": ""7404278530"", ""email"": ""email_553@example.com""}",IT,8566.0
217,Name_796,41.0,50000,2015-09-19,,HR,5166.0
218,Name_578,31.0,50000,2018-06-28,"{""address"": ""Street 50, City 44"", ""phone"": ""9939455495"", ""email"": ""email_823@example.com""}",IT,6077.0
219,Name_682,43.0,,2021-08-18,"{""address"": ""Street 29, City 32"", ""phone"": ""4208906797"", ""email"": ""email_130@example.com""}",Marketing,8186.0
220,Name_557,25.0,70000,2023-04-01,"{""address"": ""Street 23, City 12"", ""phone"": ""5659886906"", ""email"": ""email_474@example.com""}",IT,
221,Name_574,31.0,50000,,"{""address"": ""Street 52, City 45"", ""phone"": ""2255076604"", ""email"": ""email_41@example.com""}",Marketing,8204.0
222,Name_953,48.0,50000,2019-08-31,"{""address"": ""Street 96, City 24"", ""phone"": ""5578208823"", ""email"": ""email_291@example.com""}",IT,4962.0
223,Name_646,19.0,,2019-05-11,"{""address"": ""Street 73, City 33"", ""phone"": ""7055663736"", ""email"": ""email_191@example.com""}",Marketing,4077.0
224,Name_796,65.0,,2018-07-02,"{""address"": ""Street 26, City 11"", ""phone"": ""2436546251"", ""email"": ""email_558@example.com""}",Finance,6239.0
225,Name_28,21.0,60000,2019-10-02,"{""address"": ""Street 72, City 16"", ""phone"": ""9185973574"", ""email"": ""email_887@example.com""}",Finance,4391.0
226,Name_620,18.0,,2025-03-18,"{""address"": ""Street 27, City 27"", ""phone"": ""3949976612"", ""email"": ""email_485@example.com""}",Finance,6047.0
227,Name_556,72.0,,2017-03-08,"{""address"": ""Street 77, City 7"", ""phone"": ""3014853591"", ""email"": ""email_472@example.com""}",Finance,1033.0
228,Name_340,37.0,50000,,"{""address"": ""Street 7, City 16"", ""phone"": ""6614310979"", ""email"": ""email_389@example.com""}",Finance,4794.0
229,Name_798,76.0,70000,2025-04-04,"{""address"": ""Street 11, City 10"", ""phone"": ""6481948293"", ""email"": ""email_462@example.com""}",,9991.0
230,Name_958,31.0,60000,2017-04-20,"{""address"": ""Street 97, City 49"", ""phone"": ""1983497040"", ""email"": ""email_187@example.com""}",IT,
231,Name_331,57.0,50000,2024-04-02,"{""address"": ""Street 60, City 29"", ""phone"": ""5398407788"", ""email"": ""email_985@example.com""}",Finance,5731.0
232,Name_640,42.0,,2022-10-19,"{""address"": ""Street 94, City 18"", ""phone"": ""5416940690"", ""email"": ""email_750@example.com""}",,9122.0
233,Name_506,77.0,70000,,"{""address"": ""Street 39, City 37"", ""phone"": ""2450377414"", ""email"": ""email_362@example.com""}",,2726.0
234,Name_348,42.0,50000,2024-10-26,"{""address"": ""Street 55, City 31"", ""phone"": ""2974587118"", ""email"": ""email_617@example.com""}",IT,3641.0
235,Name_473,20.0,50000,2023-12-31,"{""address"": ""Street 47, City 11"", ""phone"": ""6309596903"", ""email"": ""email_910@example.com""}",IT,6905.0
236,Name_231,22.0,60000,2016-07-06,"{""address"": ""Street 100, City 41"", ""phone"": ""9163499448"", ""email"": ""email_516@example.com""}",Marketing,2075.0
237,Name_190,55.0,,2024-09-07,"{""address"": ""Street 81, City 40"", ""phone"": ""5715427778"", ""email"": ""email_378@example.com""}",Marketing,9712.0
238,Name_225,71.0,50000,2018-01-26,"{""address"": ""Street 9, City 33"", ""phone"": ""8919048132"", ""email"": ""email_857@example.com""}",Finance,
239,Name_385,43.0,,2020-08-29,"{""address"": ""Street 51, City 35"", ""phone"": ""3253592024"", ""email"": ""email_622@example.com""}",HR,7086.0
240,Name_377,57.0,60000,2017-10-07,"{""address"": ""Street 52, City 28"", ""phone"": ""4445185324"", ""email"": ""email_987@example.com""}",Marketing,5273.0
241,Name_283,55.0,,2020-08-01,"{""address"": ""Street 91, City 6"", ""phone"": ""3322820954"", ""email"": ""email_699@example.com""}",HR,3787.0
242,Name_958,55.0,,2019-12-13,"{""address"": ""Street 26, City 2"", ""phone"": ""6767378507"", ""email"": ""email_929@example.com""}",Marketing,8676.0
243,Name_633,21.0,70000,2023-03-13,"{""address"": ""Street 97, City 15"", ""phone"": ""4638684104"", ""email"": ""email_764@example.com""}",,3753.0
244,Name_628,24.0,60000,2016-02-09,"{""address"": ""Street 73, City 21"", ""phone"": ""6208904903"", ""email"": ""email_642@example.com""}",,5260.0
245,Name_973,47.0,50000,2025-02-10,,,5497.0
246,Name_745,47.0,,2024-10-09,"{""address"": ""Street 14, City 1"", ""phone"": ""4290956860"", ""email"": ""email_613@example.com""}",HR,1753.0
247,Name_259,73.0,60000,2018-06-29,"{""address"": ""Street 87, City 4"", ""phone"": ""9347723976"", ""email"": ""email_479@example.com""}",Finance,
248,Name_359,36.0,70000,2019-10-16,"{""address"": ""Street 93, City 6"", ""phone"": ""7454485655"", ""email"": ""email_720@example.com""}",Marketing,7783.0
249,Name_710,56.0,,2019-07-10,"{""address"": ""Street 22, City 12"", ""phone"": ""4300476887"", ""email"": ""email_151@example.com""}",Marketing,3533.0
250,Name_456,52.0,,2023-09-16,"{""address"": ""Street 86, City 40"", ""phone"": ""4022331798"", ""email"": ""email_150@example.com""}",HR,4213.0
251,Name_411,57.0,,2018-12-04,"{""address"": ""Street 58, City 49"", ""phone"": ""8812028559"", ""email"": ""email_579@example.com""}",,4783.0
252,Name_649,50.0,50000,2017-10-12,"{""address"": ""Street 31, City 48"", ""phone"": ""9445514114"", ""email"": ""email_93@example.com""}",Finance,4802.0
253,Name_318,50.0,60000,2020-02-20,"{""address"": ""Street 90, City 48"", ""phone"": ""3935769801"", ""email"": ""email_611@example.com""}",Marketing,6365.0
254,Name_677,31.0,50000,2016-01-22,"{""address"": ""Street 3, City 44"", ""phone"": ""2576270705"", ""email"": ""email_140@example.com""}",Finance,4402.0
255,Name_225,55.0,50000,2019-08-10,"{""address"": ""Street 42, City 35"", ""phone"": ""1497313573"", ""email"": ""email_712@example.com""}",Finance,3848.0
256,Name_819,,70000,2017-05-03,"{""address"": ""Street 8, City 25"", ""phone"": ""6441936509"", ""email"": ""email_911@example.com""}",IT,8531.0
257,Name_234,74.0,60000,2023-03-14,"{""address"": ""Street 43, City 46"", ""phone"": ""7169244916"", ""email"": ""email_792@example.com""}",Finance,
258,Name_684,45.0,50000,2017-12-09,,IT,6670.0
259,Name_664,31.0,70000,2019-01-26,"{""address"": ""Street 60, City 20"", ""phone"": ""5376723856"", ""email"": ""email_435@example.com""}",HR,1623.0
260,Name_975,53.0,,2019-01-28,"{""address"": ""Street 90, City 26"", ""phone"": ""8436614358"", ""email"": ""email_320@example.com""}",,6226.0
261,Name_827,55.0,50000,2017-08-01,"{""address"": ""Street 61, City 39"", ""phone"": ""5983080460"", ""email"": ""email_357@example.com""}",IT,3492.0
262,Name_374,33.0,,,"{""address"": ""Street 52, City 1"", ""phone"": ""1529922238"", ""email"": ""email_216@example.com""}",Finance,6399.0
263,Name_672,77.0,,2016-01-31,"{""address"": ""Street 30, City 24"", ""phone"": ""6932133996"", ""email"": ""email_666@example.com""}",,5694.0
264,Name_608,38.0,50000,2015-06-03,"{""address"": ""Street 61, City 2"", ""phone"": ""9008679453"", ""email"": ""email_534@example.com""}",Finance,
265,Name_472,45.0,,,"{""address"": ""Street 45, City 48"", ""phone"": ""9367986420"", ""email"": ""email_703@example.com""}",Finance,8682.0
266,Name_233,,,2024-05-23,"{""address"": ""Street 52, City 46"", ""phone"": ""7977030348"", ""email"": ""email_973@example.com""}",IT,6663.0
267,Name_692,23.0,60000,2025-03-07,,HR,5842.0
268,Name_113,58.0,70000,2019-09-12,"{""address"": ""Street 51, City 41"", ""phone"": ""3371874185"", ""email"": ""email_171@example.com""}",Finance,4070.0
269,Name_830,32.0,70000,2022-06-16,"{""address"": ""Street 56, City 8"", ""phone"": ""5075311216"", ""email"": ""email_174@example.com""}",IT,5707.0
270,Name_497,61.0,50000,2023-08-05,"{""address"": ""Street 41, City 17"", ""phone"": ""4695643770"", ""email"": ""email_429@example.com""}",Finance,1644.0
271,Name_442,20.0,,2021-01-18,"{""address"": ""Street 48, City 1"", ""phone"": ""5324791402"", ""email"": ""email_829@example.com""}",,8029.0
272,Name_564,60.0,70000,2022-11-30,"{""address"": ""Street 93, City 2"", ""phone"": ""7690771796"", ""email"": ""email_889@example.com""}",HR,5158.0
273,Name_268,64.0,50000,2021-08-07,"{""address"": ""Street 73, City 4"", ""phone"": ""3798191278"", ""email"": ""email_137@example.com""}",Finance,8997.0
274,Name_510,52.0,,,"{""address"": ""Street 22, City 7"", ""phone"": ""7550271144"", ""email"": ""email_740@example.com""}",HR,6344.0
275,Name_807,31.0,50000,,"{""address"": ""Street 36, City 7"", ""phone"": ""2391842729"", ""email"": ""email_941@example.com""}",HR,9911.0
276,Name_386,19.0,60000,,"{""address"": ""Street 66, City 2"", ""phone"": ""7043531935"", ""email"": ""email_972@example.com""}",,7074.0
277,Name_387,46.0,50000,2018-07-22,"{""address"": ""Street 50, City 16"", ""phone"": ""5761373991"", ""email"": ""email_471@example.com""}",,6152.0
278,Name_113,21.0,60000,2016-09-23,"{""address"": ""Street 89, City 49"", ""phone"": ""3311552005"", ""email"": ""email_951@example.com""}",Marketing,
279,Name_613,43.0,,2023-08-21,"{""address"": ""Street 36, City 26"", ""phone"": ""1554167785"", ""email"": ""email_520@example.com""}",HR,9514.0
280,Name_625,68.0,,2020-12-17,"{""address"": ""Street 37, City 27"", ""phone"": ""5476913999"", ""email"": ""email_188@example.com""}",Finance,6961.0
281,Name_952,29.0,,2018-11-01,"{""address"": ""Street 78, City 20"", ""phone"": ""8685547925"", ""email"": ""email_802@example.com""}",,1679.0
282,Name_81,,50000,,"{""address"": ""Street 42, City 26"", ""phone"": ""5194264600"", ""email"": ""email_352@example.com""}",Finance,7593.0
283,Name_699,34.0,,2015-07-13,"{""address"": ""Street 94, City 49"", ""phone"": ""8104141387"", ""email"": ""email_967@example.com""}",HR,3552.0
284,Name_113,,,,"{""address"": ""Street 83, City 47"", ""phone"": ""4176126925"", ""email"": ""email_407@example.com""}",,6811.0
285,Name_2,27.0,60000,2022-09-26,"{""address"": ""Street 84, City 30"", ""phone"": ""8330214072"", ""email"": ""email_190@example.com""}",Marketing,8690.0
286,Name_642,65.0,,2020-02-10,,HR,2933.0
287,Name_220,39.0,,2022-10-15,,Finance,
288,Name_566,58.0,,2020-08-16,"{""address"": ""Street 79, City 17"", ""phone"": ""4994713867"", ""email"": ""email_480@example.com""}",Marketing,4147.0
289,Name_855,60.0,70000,2016-06-03,"{""address"": ""Street 55, City 24"", ""phone"": ""9942139372"", ""email"": ""email_722@example.com""}",HR,2492.0
290,Name_997,38.0,,2023-07-05,"{""address"": ""Street 10, City 40"", ""phone"": ""3305182163"", ""email"": ""email_204@example.com""}",,8925.0
291,Name_736,32.0,,,"{""address"": ""Street 23, City 18"", ""phone"": ""4343656798"", ""email"": ""email_761@example.com""}",HR,1612.0
292,Name_225,52.0,60000,2022-05-17,"{""address"": ""Street 83, City 5"", ""phone"": ""5844814077"", ""email"": ""email_925@example.com""}",IT,4442.0
293,Name_385,,,2016-04-24,"{""address"": ""Street 27, City 17"", ""phone"": ""1579897503"", ""email"": ""email_877@example.com""}",Finance,4498.0
294,Name_403,79.0,50000,2019-02-10,"{""address"": ""Street 58, City 15"", ""phone"": ""2417608723"", ""email"": ""email_523@example.com""}",,1664.0
295,Name_638,38.0,60000,2021-04-03,"{""address"": ""Street 72, City 15"", ""phone"": ""7759236579"", ""email"": ""email_573@example.com""}",,
296,Name_130,38.0,60000,2019-12-15,,IT,2546.0
297,Name_53,38.0,50000,2016-04-12,"{""address"": ""Street 81, City 10"", ""phone"": ""4369257530"", ""email"": ""email_217@example.com""}",Marketing,4893.0
298,Name_684,77.0,50000,2018-09-28,"{""address"": ""Street 21, City 25"", ""phone"": ""1961104681"", ""email"": ""email_339@example.com""}",,
299,Name_730,61.0,70000,2018-10-20,"{""address"": ""Street 75, City 7"", ""phone"": ""7983437767"", ""email"": ""email_331@example.com""}",Marketing,3624.0
300,Name_672,49.0,70000,2021-11-21,"{""address"": ""Street 60, City 37"", ""phone"": ""5290518200"", ""email"": ""email_666@example.com""}",Marketing,6923.0
301,Name_710,72.0,,2017-06-29,"{""address"": ""Street 81, City 35"", ""phone"": ""4279400219"", ""email"": ""email_52@example.com""}",Marketing,5059.0
302,Name_416,22.0,70000,2022-09-18,"{""address"": ""Street 44, City 16"", ""phone"": ""7846897063"", ""email"": ""email_996@example.com""}",HR,7614.0
303,Name_247,56.0,50000,2022-11-30,"{""address"": ""Street 41, City 10"", ""phone"": ""2477857665"", ""email"": ""email_194@example.com""}",IT,3459.0
304,Name_836,,70000,2021-09-10,"{""address"": ""Street 24, City 16"", ""phone"": ""6145655029"", ""email"": ""email_817@example.com""}",Finance,8420.0
305,Name_439,70.0,60000,2022-04-02,"{""address"": ""Street 66, City 16"", ""phone"": ""6336843213"", ""email"": ""email_746@example.com""}",IT,8948.0
306,Name_203,35.0,50000,2024-02-26,"{""address"": ""Street 25, City 30"", ""phone"": ""7934197940"", ""email"": ""email_645@example.com""}",,8335.0
307,Name_184,38.0,,2018-12-27,"{""address"": ""Street 56, City 11"", ""phone"": ""1616425991"", ""email"": ""email_637@example.com""}",IT,9421.0
308,Name_123,25.0,60000,2023-05-14,"{""address"": ""Street 84, City 24"", ""phone"": ""7301599053"", ""email"": ""email_404@example.com""}",Finance,3149.0
309,Name_401,61.0,60000,,"{""address"": ""Street 36, City 7"", ""phone"": ""7373206589"", ""email"": ""email_85@example.com""}",HR,1473.0
310,Name_767,69.0,60000,2019-09-27,"{""address"": ""Street 37, City 29"", ""phone"": ""3793227849"", ""email"": ""email_151@example.com""}",,7512.0
311,Name_294,51.0,50000,2018-05-07,"{""address"": ""Street 49, City 27"", ""phone"": ""8356233052"", ""email"": ""email_794@example.com""}",HR,4551.0
312,Name_280,27.0,50000,2020-03-17,"{""address"": ""Street 61, City 7"", ""phone"": ""3456390357"", ""email"": ""email_591@example.com""}",,5797.0
313,Name_837,68.0,,2017-12-29,,Finance,8964.0
314,Name_884,,70000,2017-08-06,"{""address"": ""Street 80, City 47"", ""phone"": ""4253007070"", ""email"": ""email_736@example.com""}",HR,9367.0
315,Name_610,74.0,70000,2022-04-05,"{""address"": ""Street 88, City 33"", ""phone"": ""8520883017"", ""email"": ""email_32@example.com""}",Finance,3649.0
316,Name_198,41.0,70000,2018-03-05,,Finance,1824.0
317,Name_982,57.0,70000,2018-04-12,"{""address"": ""Street 17, City 13"", ""phone"": ""3786724743"", ""email"": ""email_881@example.com""}",IT,8740.0
318,Name_907,41.0,60000,2016-08-29,"{""address"": ""Street 37, City 17"", ""phone"": ""7910108367"", ""email"": ""email_574@example.com""}",,7314.0
319,Name_511,73.0,50000,2016-06-17,"{""address"": ""Street 59, City 31"", ""phone"": ""9727554264"", ""email"": ""email_763@example.com""}",Marketing,5057.0
320,Name_752,49.0,70000,2019-04-26,"{""address"": ""Street 84, City 23"", ""phone"": ""7496294488"", ""email"": ""email_957@example.com""}",Marketing,5106.0
321,Name_144,73.0,60000,2025-02-26,"{""address"": ""Street 23, City 4"", ""phone"": ""6551197879"", ""email"": ""email_63@example.com""}",HR,5563.0
322,Name_609,50.0,50000,2017-03-16,"{""address"": ""Street 55, City 44"", ""phone"": ""5704553982"", ""email"": ""email_987@example.com""}",Finance,7469.0
323,Name_201,55.0,50000,,"{""address"": ""Street 7, City 19"", ""phone"": ""8391250752"", ""email"": ""email_802@example.com""}",IT,4560.0
